ActorGeo_CountryCode,EventRootCode,EventCount,AvgGoldScore,AvgTone
BE,01,54656,0.042813231855433488,1.6436467028160988
BE,02,31551,3.0069981934249643,2.0547543590067066
BE,03,45353,4.1701960178577382,2.4664969711611819
BE,04,128043,2.8379161687306338,2.2660173884587711
BE,05,35638,4.5774847074579554,2.9353038716563651
BE,06,8052,6.2449826131456811,2.4610715603976492
BE,07,15209,7.3120915249745408,2.6478914879030877
BE,08,12316,6.3927411497239364,2.01786141493441
BE,09,7353,-2.0,1.1686745595330339
BE,10,4874,-4.981530884465422,1.8009767971336008
BE,11,21428,-2.0,0.75960130384770375
BE,12,11170,-4.2046553267681288,1.6333225134060636
BE,13,6686,-5.147771463257234,0.15639499998269973
BE,14,2695,-6.5679035250463818,1.3937525065792089
BE,15,1869,-7.19999999928564,0.1105085919198061
BE,16,5410,-5.6281515711645076,1.2939762357363864
BE,17,12233,-5.19946047576228,0.17346136387915628
BE,18,2859,-9.3835257082896124,-1.0432460215760826
BE,19,15489,-9.9543547033378523,-0.34944068561508068
BE,20,105,-9.9857142857142858,1.1968392531921821
BK,01,10426,-0.013581431027499674,3.2652406318953546
BK,02,4390,2.9794533029558443,3.5534413243861147
BK,03,4977,4.2257183041993187,4.3383731378272534
BK,04,15598,2.8498781895038325,3.8297038547259841
BK,05,5337,4.3787333708790488,4.3954563309217827
BK,06,1003,6.3084745762711885,3.4299841982798349
BK,07,2058,7.3899902820587142,3.7381316557358213
BK,08,2824,6.3130311614730878,3.3481054777189629
BK,09,1406,-2.0,2.7098192834310808
BK,10,937,-4.9893276414087513,3.3786637955530177
BK,11,4502,-2.0,2.4879421509554946
BK,12,2416,-4.2086092715231791,2.47750414091161
BK,13,1050,-5.4007619047619055,3.6769914261394283
BK,14,578,-6.5588235294117645,2.8206266997122142
BK,15,385,-7.2000000000000037,3.5584581323535494
BK,16,904,-5.43141592920354,3.0086756741318097
BK,17,6936,-5.120732410611307,1.415978931563326
BK,18,1010,-9.23069306930693,1.2592024187932198
BK,19,4081,-9.9562607204116631,1.7131329155502886
BK,20,786,-9.9987277353689574,1.4860612111701577
BY,01,4227,0.057866098868006491,-0.23325229529882643
BY,02,3049,2.8575598557216697,0.0056973134671527677
BY,03,3125,4.4150079998779317,2.158362223212352
BY,04,11402,2.7250920889628931,2.4076729961927907
BY,05,3541,4.7565094615065826,2.30451118991819
BY,06,696,6.2433908045977082,1.982543630880762
BY,07,2125,7.6109176473729736,1.3249002351471768
BY,08,1721,7.386403253922138,-0.017122961704531973
BY,09,400,-2.0,-0.62493027822898517
BY,10,647,-5.0,-1.0611648962786329
BY,11,2128,-2.0,-1.5244317233229223
BY,12,835,-4.1389221556886229,-1.1295897353308255
BY,13,664,-5.2524096388414687,-2.4059651850638826
BY,14,301,-6.6196013289036548,-1.8889273558089772
BY,15,450,-7.1999999970330171,0.76533259291593925
BY,16,684,-5.9461988304093483,-2.948675474271381
BY,17,876,-5.4328767123287642,-1.6405426396566789
BY,18,409,-9.3569682151589237,-1.1797229850458382
BY,19,2404,-9.9515391014975041,-1.186585631731581
BY,20,47,-9.98936170212766,2.0223313061856039
CA,01,155516,0.0097295455129156362,1.7869166445922002
CA,02,80275,3.0028601681924028,2.0637076880317227
CA,03,87672,4.24720321191098,2.8776712530522968
CA,04,269519,2.6204868672737245,2.4049867428247205
CA,05,92147,4.3377331874353384,3.1473866069269105
CA,06,34529,6.2800428627119391,2.3289306394290485
CA,07,45421,7.2787829420315351,2.4989897860471677
CA,08,45416,6.5177910868416413,1.9011356090392255
CA,09,25596,-2.0,1.6816548419788642
CA,10,9243,-4.9929676511954995,1.8961965103287388
CA,11,58329,-2.0,1.379412835249954
CA,12,29834,-4.1742657905323854,1.4467087162872139
CA,13,12886,-5.0791246316567236,1.2528648847245765
CA,14,7430,-6.5613728129205926,1.6651217952312449
CA,15,2735,-7.1999999997210491,1.973606841568964
CA,16,8775,-5.1859373218721059,1.4826291024811344
CA,17,52801,-5.2167875608055265,0.38838047068425507
CA,18,15371,-9.2673866371739,-0.26264278377603828
CA,19,62434,-9.93964026011468,0.89328954771890157
CA,20,396,-9.9886363636363633,-0.5556454263753049
CH,01,288212,0.022047659371413161,2.0607126024637004
CH,02,141087,2.9691800095093477,2.3426078662920391
CH,03,212383,4.2445652429242529,2.80109790752649
CH,04,599845,2.7924052046210064,2.9384356561842013
CH,05,210050,4.6793263510513317,3.38463392577697
CH,06,86777,6.34730400935877,2.0372537825536821
CH,07,68646,7.2897124379879648,2.5796651097557319
CH,08,63775,6.4460054880439044,1.7759556958343907
CH,09,40102,-2.0,1.4900074388754956
CH,10,22730,-4.9799824021117463,1.9904744979345144
CH,11,128711,-2.0,1.4184717246337355
CH,12,55981,-4.2249513227702256,1.6080297758738806
CH,13,28147,-4.9865207662665956,0.90343857228002467
CH,14,14469,-6.5617181560577791,1.4466922887389824
CH,15,8660,-7.1999999990749535,0.758982188109632
CH,16,22722,-5.5787914796148748,1.5456425392392812
CH,17,65078,-5.2938781154687318,0.56940166407981618
CH,18,13130,-9.2984767707539984,-0.020878414818569335
CH,19,64508,-9.9355893842624177,0.44414421057074827
CH,20,603,-9.9751243781094523,0.40500937094537232
CY,01,13778,0.0264044128324837,3.0017813184301043
CY,02,7488,2.9800747863359285,3.223647056152775
CY,03,12392,4.1528970302651969,3.45373567663389
CY,04,36388,3.2541854457054793,3.2997710411878853
CY,05,12311,4.7630249372805666,4.2093445407276082
CY,06,2241,6.2965640343389895,2.5037439566807378
CY,07,3713,7.3211150014493578,2.8917060126898235
CY,08,2749,6.3626773372135323,2.430621838991434
CY,09,1731,-2.0,2.2693120322270244
CY,10,1650,-4.9303030303030306,3.0484011381929648
CY,11,4860,-2.0,2.6944768818412461
CY,12,4333,-4.1576275098084468,3.6448358020981781
CY,13,1410,-5.0469503546099279,2.661384153355415
CY,14,584,-6.6095890410958908,2.030514137962006
CY,15,331,-7.2000000000000046,3.0836517134171091
CY,16,1546,-5.7558214747736116,2.2475343063684643
CY,17,2423,-5.2973999174577031,0.95602572683060039
CY,18,508,-9.3179133858267722,1.5514497898760411
CY,19,2850,-9.9419298245614041,1.668532787722746
CY,20,60,-9.95,3.4384217971873623
FR,01,207871,0.04202654530930032,1.6626425299342804
FR,02,112679,2.9690164094523337,1.9019792125219026
FR,03,138620,4.22773120754915,2.3287991135361477
FR,04,421534,2.8036732505136461,2.384074234932787
FR,05,139382,4.5047064902213467,2.7054273243365214
FR,06,30025,6.2878867611595224,2.0364924196592158
FR,07,52948,7.3235004156893382,2.3020425533023681
FR,08,57551,6.622282844781151,1.7904788812413321
FR,09,31731,-2.0,1.1597730846112859
FR,10,16808,-4.9782802737280569,1.6034409811903891
FR,11,97833,-2.0,1.0713678888086353
FR,12,44540,-4.1992410293259086,1.765934526778667
FR,13,24262,-5.3198417280445662,0.63259136240794389
FR,14,13602,-6.600573445081606,1.4219039717108772
FR,15,6303,-7.1999999993645156,0.7903300182819667
FR,16,17003,-5.3366876433177968,1.3267162142724638
FR,17,63984,-5.2732433108128012,0.48094243802765596
FR,18,22698,-9.2448673891972852,0.35758678131655658
FR,19,95597,-9.9600928899442458,0.10271650249802015
FR,20,1009,-9.9915758176412286,-1.899960956370748
IR,01,206502,-0.0016174177440809955,1.8495479082875566
IR,02,97460,2.94931459061057,2.1739139916823875
IR,03,134431,4.2086378885212357,1.8835394696967476
IR,04,386074,3.0430003055991381,2.2113713592574213
IR,05,151225,4.43651644919441,2.1817493437121276
IR,06,30783,6.3170646138301665,1.7203102840750639
IR,07,32117,7.3475386869648673,1.6392013650448711
IR,08,50319,6.6100677676424411,1.1495173928954929
IR,09,17803,-2.0,1.4044426831371648
IR,10,21198,-4.9657970467518986,1.9244735620854405
IR,11,111168,-2.0,1.1471685665889524
IR,12,49089,-4.2378934501375163,1.4355435621501402
IR,13,38544,-5.2822229142924364,1.6095732504223927
IR,14,10505,-6.5712993812470248,1.0646553990692778
IR,15,5082,-7.1999999992869,1.075028054947518
IR,16,38984,-5.9868330597045754,1.2705480441028987
IR,17,47584,-5.2895637188490072,0.34337460620257881
IR,18,16350,-9.3730581039755343,0.816497992960872
IR,19,68815,-9.9657996076436817,0.20097929859964053
IR,20,499,-9.9649298597194385,1.309338854512861
IT,01,88742,0.01889860494866745,1.8587841708300923
IT,02,44868,3.0036729963605087,1.974163524963074
IT,03,52838,4.1991880842718761,2.6681387239352636
IT,04,195588,2.6248675786953322,2.3212516707144331
IT,05,57376,4.4333536672911418,3.1701890096586061
IT,06,13590,6.2814128037284975,2.3110348920202068
IT,07,27205,7.2861238744946375,1.4921581908532291
IT,08,22878,6.4037503278258585,1.9925314465225603
IT,09,12280,-2.0,1.1577809773226111
IT,10,6872,-4.9912689173457512,1.9107208567936675
IT,11,35206,-2.0,1.5652540821339003
IT,12,16163,-4.1572303694078334,1.7137172865800796
IT,13,7454,-5.1429836332558123,0.82716066984851055
IT,14,4247,-6.5981869554979982,1.679916618435993
IT,15,1725,-7.1999999988942909,1.0143186868725396
IT,16,5276,-5.0163381348964915,1.2331795378856769
IT,17,29719,-5.2310306537584159,0.46393405231666995
IT,18,8393,-9.2403788871678785,0.074666154115916192
IT,19,30884,-9.9479989638647837,0.689197264376845
IT,20,203,-9.9802955665024626,1.2964721838120457
IZ,01,160353,0.014833523540411907,2.4565144717643461
IZ,02,76690,2.9092541400461989,2.9284845566056892
IZ,03,67349,4.3648339247175771,3.3018262157304887
IZ,04,237503,2.7603192380364741,2.9403412250126166
IZ,05,88038,3.9934403327180026,3.2825243512102968
IZ,06,24275,6.2817466529586889,2.3367390614367927
IZ,07,56410,7.4740897005954006,2.3178005704151383
IZ,08,52575,7.51058487874465,2.4520736902115359
IZ,09,17303,-2.0,2.4261161163794172
IZ,10,14339,-4.98674942464607,2.6935214992669314
IZ,11,78361,-2.0,2.16086248197891
IZ,12,30533,-4.1732464043508175,2.7356896050765149
IZ,13,26837,-5.436427320657379,2.1601586342798886
IZ,14,8522,-6.6198075569115229,2.3398248075157611
IZ,15,10924,-7.19999999966825,2.3487951470351569
IZ,16,11312,-5.0189710042179856,2.3186469521867408
IZ,17,38987,-5.3299663990560928,0.96950331203186346
IZ,18,23016,-9.370133819951338,1.1032075923560647
IZ,19,123362,-9.9691436585009967,1.0387902202607753
IZ,20,772,-9.97279792746114,0.72479941901371936
KE,01,42307,0.030103765337370889,1.7744418456482629
KE,02,21548,2.9754130313906306,2.2932152378781336
KE,03,23881,4.246555839330278,2.5055322505395936
KE,04,86758,2.6176767559650447,2.3476903118424532
KE,05,24710,4.4464265481762775,3.1131102581676866
KE,06,8141,6.2717110921674433,2.507802647831296
KE,07,15712,7.3124427191351664,3.0359804460002522
KE,08,10672,6.59342203898051,1.550657308902563
KE,09,4812,-2.0,1.5942422756128751
KE,10,3729,-4.9731759656652361,1.2767063233528757
KE,11,19946,-2.0,0.82508028342429285
KE,12,6409,-4.1589951630519586,1.3494945116166028
KE,13,5632,-5.2239701706916088,0.59938340980304927
KE,14,2214,-6.5903342366757,0.45466133939550868
KE,15,1084,-7.1999999996480915,1.2028544919148945
KE,16,2725,-5.1113394495412914,1.2014913772145506
KE,17,12228,-5.2587504088820145,0.4318026170197643
KE,18,4783,-9.2611331800125445,-0.0028975202101614878
KE,19,22863,-9.9509250754494154,-0.39649344125837266
KE,20,253,-9.9743083003952577,-0.85251799408318218
KN,01,51161,-0.011158890524732986,0.76016602727485727
KN,02,24255,2.8824943310859088,1.0435997436005928
KN,03,28125,4.1971093332790774,2.2152357769196058
KN,04,93768,3.1187313368779987,2.0426559638776016
KN,05,23956,4.2574469864159425,2.1506653145672265
KN,06,5011,6.3798443425608031,1.0686007363929579
KN,07,8919,7.3139926002062783,1.9234514909744218
KN,08,12213,6.5218210103987557,0.8118170543162806
KN,09,5720,-2.0,0.83026250531224877
KN,10,4696,-4.8828541001064965,0.8003837385263044
KN,11,22564,-2.0,-0.153571366805072
KN,12,9308,-4.2422647185217022,0.60399339389775553
KN,13,10991,-5.2814848516931212,-1.0680026762304036
KN,14,1266,-6.5458135860979461,0.40813802854870374
KN,15,4192,-7.199999998498507,-0.881958690791523
KN,16,8831,-6.2048239157513265,0.0048844896892306392
KN,17,10586,-5.2616474589079925,-0.908783086480482
KN,18,4650,-9.24505376344086,0.21628456794436093
KN,19,15111,-9.96568724770035,-1.2227480265407085
KN,20,80,-9.86875,-1.4352026724974087
KS,01,46059,0.036811480932460991,1.9204509071977229
KS,02,23142,2.9772837265824994,2.2368391635930971
KS,03,43250,4.1976647397388618,3.0902735072192091
KS,04,119681,3.1022810637957488,2.8443235177752317
KS,05,34785,4.7620756075295505,3.3930412804151016
KS,06,13826,6.4656299727500643,2.2681229464982358
KS,07,12470,7.2936968728075424,2.572894695072268
KS,08,11240,6.7026690391459072,2.1628011264525182
KS,09,5975,-2.0,1.3933035203561663
KS,10,4057,-4.9049382716049381,2.115163066940752
KS,11,19702,-2.0,1.0667702999113522
KS,12,8531,-4.2158011956394326,1.4603949476707285
KS,13,6509,-5.2681210640517406,0.42377867101404382
KS,14,2346,-6.5549872122762149,1.0095293519719506
KS,15,5216,-7.1999999990492451,0.3866209295552423
KS,16,5156,-5.7692591155934805,1.0465765693939697
KS,17,9718,-5.2235645194484412,0.030738330787088593
KS,18,3507,-9.2737382378100932,0.79725462235266842
KS,19,14399,-9.9663171053545376,0.441681155013152
KS,20,99,-9.954545454545455,1.6080935496210103
OD,01,5136,-0.005685358253130662,-0.59075833270360723
OD,02,3167,2.8995895169230734,0.16353828499506207
OD,03,2833,4.339322272871982,0.5906607026008831
OD,04,10611,2.8080765242491674,0.38231368158477297
OD,05,3785,4.6461558786692017,1.6095741065807621
OD,06,916,6.1504366814309339,0.28256743986895472
OD,07,2611,7.490118728529584,0.29351826508509
OD,08,1418,7.0267983074753175,-0.74304596271779932
OD,09,529,-2.0,-0.66401241897992958
OD,10,633,-5.0,0.20907034130841337
OD,11,2250,-2.0,-1.7222145635610568
OD,12,712,-4.1994382022471912,-0.67813732782860925
OD,13,728,-5.0640109890109892,-0.82990216429956409
OD,14,202,-6.8217821782178216,-0.8984079011744579
OD,15,446,-7.1999999995723423,0.48462285147613887
OD,16,975,-5.38153846153846,-0.94859653436432945
OD,17,1057,-5.2925260170293242,-1.7929702964229142
OD,18,641,-9.1294851794071761,-3.0505656935866017
OD,19,3302,-9.9479103573591754,-1.5573412339183381
OD,20,61,-10.0,-2.3872770959568377
RW,01,12821,-0.028258326175701731,2.7590375407790964
RW,02,7299,2.9270859022159454,3.0003033769314023
RW,03,8058,4.3289898237776123,3.8132925527256467
RW,04,30100,2.7221229235452657,3.3219505488703041
RW,05,10997,4.7204328454948943,3.9766337276782386
RW,06,2495,6.4169939879759541,3.4202896285232436
RW,07,5181,7.46259409393314,3.5342316589958149
RW,08,4696,6.9171635434412266,2.5186547274949405
RW,09,1744,-2.0,2.0637770938123605
RW,10,1251,-4.8641087130295766,3.1151652711563229
RW,11,7674,-2.0,2.4756990684340563
RW,12,2444,-4.1632569558101471,2.4363116341572315
RW,13,1553,-5.2439150034037985,2.077996943438523
RW,14,729,-6.7647462277091908,1.8203344091064191
RW,15,679,-7.2000000000000028,3.0357615458919418
RW,16,989,-5.1023255813953456,2.8734570303755693
RW,17,6033,-5.1336648433615188,0.96538709283186375
RW,18,2273,-9.1610206775186978,0.2095211994444065
RW,19,9323,-9.9381100504129574,1.8433601765796352
RW,20,879,-9.9971558589306024,-3.5379295449465871
SP,01,65194,0.029567138084145624,2.1483411428682593
SP,02,33043,3.0112005568757807,2.3318139610730948
SP,03,37298,4.2271703576292463,3.1273971701541168
SP,04,127763,2.7022502601709864,2.7195697626248552
SP,05,40526,4.2878374379484621,3.4148225131656997
SP,06,10944,6.2362755850131739,2.5240863946743111
SP,07,18369,7.2857041756948018,2.8985911974358904
SP,08,17534,6.4759324740504161,2.4056461607585771
SP,09,9942,-2.0,1.5495751100707966
SP,10,4876,-4.9846153846153847,2.0764791062463153
SP,11,25078,-2.0,1.485562236752239
SP,12,11792,-4.1568860244233381,2.005543467825158
SP,13,5690,-5.0984885765672372,1.4878436916857334
SP,14,4200,-6.5561904761904763,1.9778249846879408
SP,15,987,-7.1999999996135085,1.4137172868758878
SP,16,3728,-4.9303379828326195,1.6534772597847827
SP,17,20751,-5.20780685267261,0.29530302288372562
SP,18,5004,-9.2832733812949648,0.41207286120469871
SP,19,23050,-9.9413665943600869,0.53518010884419509
SP,20,155,-9.9612903225806448,0.73801933671920084
SY,01,182095,-0.01187292346619589,-0.11849410968199238
SY,02,97666,2.9220895706131613,0.38810817464473213
SY,03,91516,4.2915708726756812,0.71645365127420735
SY,04,317423,2.9356417145736851,0.741846865024113
SY,05,109973,3.9544151751246357,0.7024738961541156
SY,06,21622,6.3548237907071625,-0.032658603552974071
SY,07,55225,7.3878714355738309,-0.5877785322019955
SY,08,50831,6.7242627530444024,-0.0770437594003419
SY,09,17349,-2.0,-0.31126551054788643
SY,10,18812,-4.9779302276111466,0.43307510157058843
SY,11,107023,-2.0,-0.48572803292561384
SY,12,45934,-4.2736003135820209,0.26322322491138844
SY,13,38030,-5.4290297140863224,-0.80672392313560948
SY,14,10472,-6.573433919022154,0.34351771543439574
SY,15,9951,-7.1999999978915836,-1.227512110495754
SY,16,22716,-5.5983403767765285,0.76706304718061336
SY,17,43627,-5.4886102642421584,-1.5262007295431002
SY,18,21543,-9.36854198579585,-0.95471349686101936
SY,19,143531,-9.9612522730281263,-1.9235729848158172
SY,20,1028,-9.9883268482490273,-1.303604033193243
TU,01,117500,0.064078297902510545,0.66668068609532383
TU,02,57525,2.9269882660175313,0.97113816554496835
TU,03,78247,4.22031387769966,1.6367996216596514
TU,04,256987,2.8338507394177679,1.4618536261976849
TU,05,92976,4.5004054813125931,2.0674927773681158
TU,06,19097,6.3725611354765679,1.3480419831328805
TU,07,28355,7.3176194679671882,0.49504718990154273
TU,08,28119,6.4651659020591064,0.54400413875329
TU,09,11118,-2.0,0.3063450936694771
TU,10,12416,-4.9806701030927831,1.0697159116161634
TU,11,58921,-2.0,-0.58240942620144809
TU,12,24672,-4.1624964515998215,0.83457167419185385
TU,13,15334,-5.1880005225871511,-0.55244655815315424
TU,14,7507,-6.573930997735447,0.20023629165577009
TU,15,5048,-7.1999999969394723,-0.92418781730505328
TU,16,12456,-5.1763648039803094,-0.20240838696596569
TU,17,34022,-5.2726353535891235,-1.0031729878879625
TU,18,8853,-9.34287812041116,-0.872099444916436
TU,19,50814,-9.9496005037981661,-1.1108192624515385
TU,20,701,-9.99286733238231,0.10257893078675508
TW,01,19406,0.021117180278715775,2.9143974957633696
TW,02,9263,2.9810428586876667,2.9394157132575285
TW,03,13785,4.2712586143529618,3.6903827684046058
TW,04,39364,2.6699217558724726,3.5836121879201785
TW,05,16891,4.6684684152226517,4.3091996377574073
TW,06,6283,6.319115072569419,2.8031328862787106
TW,07,4523,7.3342471813907819,3.3658059328058241
TW,08,4726,6.439060516292848,2.4110224224619126
TW,09,2555,-2.0,1.9128007847307125
TW,10,1403,-4.9750356633380886,3.0757825025101164
TW,11,7879,-2.0,1.8677088709963305
TW,12,3477,-4.1495542134023582,2.2250848614897083
TW,13,1670,-4.8926946107784417,1.8934952077061762
TW,14,1026,-6.5419103313840159,1.80925752927957
TW,15,484,-7.1999999988177619,2.6736369841381697
TW,16,2018,-4.6403865213082289,2.7817119424486365
TW,17,4888,-5.2087561374405276,0.5266358669379767
TW,18,953,-9.34417628541448,0.44216989572987503
TW,19,4107,-9.9373021670318966,1.3550200111418114
TW,20,15,-9.9,1.3124495235580289
TZ,01,10039,0.035740611612921462,2.4200405074732987
TZ,02,5104,3.0120885579913943,2.7858791900508018
TZ,03,7504,4.2248134327849831,3.4879067664803114
TZ,04,26977,2.6364236200324651,3.1167305067671407
TZ,05,7613,4.7980428217275719,3.8291869757059369
TZ,06,2507,6.2650977264802927,2.821159371217389
TZ,07,4215,7.3167022541267919,3.4238926379268175
TZ,08,2205,6.31156462585034,2.0157099409889652
TZ,09,1191,-2.0,1.5290811302007119
TZ,10,675,-4.9925925925925929,2.3524423876053446
TZ,11,3485,-2.0,1.466685548388819
TZ,12,1359,-4.1236203090507724,1.6429166459268492
TZ,13,1032,-5.1104651164638861,1.1132306761105379
TZ,14,435,-6.5666666666666664,-0.80736928465345581
TZ,15,278,-7.2000000000000073,1.8639763724474898
TZ,16,554,-5.2198555956678678,1.7674449092067828
TZ,17,3336,-5.1613309351946279,0.38376669504341415
TZ,18,704,-9.2840909090909083,-0.88634410781836337
TZ,19,3178,-9.9491818753933288,0.57009670765419984
TZ,20,26,-10.0,-1.5460101748830912
UG,01,19105,-0.00058623397078884452,2.7669820136276049
UG,02,10630,2.9901222954038622,3.1971900617628886
UG,03,11453,4.2768183008485563,3.5645271444081481
UG,04,44172,2.6602757402150927,3.0523073865639789
UG,05,13567,4.580364119063745,4.03456914662598
UG,06,4147,6.2944779359722309,3.3189775472992067
UG,07,9701,7.45230388644307,3.6618345763943192
UG,08,6018,6.7308075772681955,2.6052589627415252
UG,09,2466,-2.0,2.1910599889091693
UG,10,1956,-4.9591002044989771,2.6961637046092575
UG,11,8910,-2.0,2.3304598618783494
UG,12,2996,-4.1502002670226972,2.5090954619693835
UG,13,2193,-5.1971728229653182,2.2336765358995505
UG,14,870,-6.6701149425287358,2.3709520767204721
UG,15,1300,-7.1999999995598447,2.6699874026824419
UG,16,1361,-5.3516531961792815,2.3954772284149044
UG,17,6118,-5.1628309905197822,1.2539516005934732
UG,18,2288,-9.1968968531468533,1.1068879985770352
UG,19,9741,-9.94009855251001,1.503999101133614
UG,20,153,-9.9934640522875817,2.3058985369368621
UK,01,405508,0.0072925811621873749,1.6467041884394638
UK,02,201145,2.9790887171187541,1.8605775372503983
UK,03,225103,4.2288685623160145,2.2885219866304194
UK,04,679349,2.7554289473397513,2.2633421976821833
UK,05,222932,4.1956726717693584,2.7927838379617311
UK,06,60274,6.2776719648702075,1.9821797795223202
UK,07,104737,7.31140953081157,2.3458100666921911
UK,08,104980,6.4279386549819018,1.8823515462001712
UK,09,62490,-2.0,1.4305854262865978
UK,10,31906,-4.981662016864675,1.3634013718990992
UK,11,172673,-2.0,1.2302185720174907
UK,12,77749,-4.1815737679612024,1.4146272375351152
UK,13,45897,-5.0972438289259188,0.59135283010807616
UK,14,20286,-6.57941437444543,1.2327752657606259
UK,15,7576,-7.19999999937059,1.5981958760788777
UK,16,27128,-5.1690319964577061,1.243578073468282
UK,17,125582,-5.201197623822285,0.33393896283006519
UK,18,37642,-9.2757159555815321,0.0048776083092315192
UK,19,151632,-9.95514139495621,0.70844428536374382
UK,20,1432,-9.99231843575419,-1.8146016797269178
UP,01,89912,-0.06219859417746347,0.96932671212562838
UP,02,42131,2.9242386841083023,1.3187933550649218
UP,03,60927,4.2993090091013935,1.8242046452122864
UP,04,154638,2.9509454338270018,1.732233136127652
UP,05,65207,4.974534942656013,2.306842101168646
UP,06,17327,6.3142032666607282,1.5556865773514963
UP,07,20039,7.4602175759272065,1.2722349679123506
UP,08,20224,6.9466475474683547,0.65784526588669257
UP,09,12147,-2.0,0.26216448700875594
UP,10,10036,-4.9960143483459545,1.067014223801962
UP,11,43747,-2.0,0.16260944446883466
UP,12,21210,-4.1738330975954741,0.56873351669230221
UP,13,13507,-5.0991485897614046,0.75465978971969239
UP,14,4925,-6.6019289340101519,0.61688144056628191
UP,15,7295,-7.1999999995816593,0.25416868805376247
UP,16,16578,-6.3098986608701075,0.34844663498692124
UP,17,19588,-5.2854094343086109,-0.56343265204267678
UP,18,4426,-9.1941934026208774,-0.86974496013933289
UP,19,34027,-9.9251917594851147,-0.64363191372883066
UP,20,319,-9.9921630094043881,-0.29017037271094026
